24005000,,
24001000,,24584183.33
24003000,,
25002000,,
24003000,,
24003000,,
24001000,,
25504000,,
24003000,,
24003000,,
25003000,,
24503000,,
25004000,,
24002000,,
23503000,,
24003000,,
24003000,,
23503000,,
24503000,,
25002000,,
24502000,,
24003000,,
24003000,,
24504000,,
25504000,,
24503000,,
24004000,,
24502000,,
24002000,,
24504000,,
24503000,,
24501000,,
24004000,,
25003000,,
25003000,,
25002000,,
26504000,,
26004000,,
25502000,,
24003000,,
24003000,,
24503000,,
24122000,,
26502000,,
24004000,,
24503000,,
24504000,,
24503000,,
24004000,,
24002000,,
25503000,,
25004000,,
24003000,,
23992000,,
24503000,,
27003000,,
24003000,,
25005000,,
24002000,,
24527000,,
24005000,,
24003000,,
24503000,,
24004000,,
24001000,,
24503000,,
24503000,,
25504000,,
24003000,,
25123000,,
24503000,,
24503000,,
24504000,,
24003000,,
24004000,,
24003000,,
24503000,,
24503000,,
23503000,,
20504000,,
25002000,,
24504000,,
25004000,,
24503000,,
25003000,,
25502000,,
24003000,,
25003000,,
24503000,,
24002000,,
25003000,,
25004000,,
24503000,,
24003000,,
24503000,,
24003000,,
24504000,,
24503000,,
24003000,,
24502000,,
24003000,,
24503000,,
27001000,,
24503000,,
24003000,,
24003000,,
24503000,,
24504000,,
24003000,,
24503000,,
24003000,,
24003000,,
24503000,,
25002000,,
28003000,,
24503000,,
24004000,,
24003000,,
24003000,,
24503000,,
24503000,,
25004000,,
24003000,,
25002000,,
24003000,,
25003000,,
24503000,,
24503000,,
24503000,,
24503000,,
24502000,,
24503000,,
24003000,,
24504000,,
24503000,,
24503000,,
24502000,,
18503000,,
24503000,,
25002000,,
24504000,,
24503000,,
24503000,,
24513000,,
23503000,,
24502000,,
25002000,,
24001000,,
26502000,,
25004000,,
25004000,,
25504000,,
24003000,,
25005000,,
24503000,,
24504000,,
25504000,,
24503000,,
24002000,,
24502000,,
24004000,,
24004000,,
25003000,,
25003000,,
24503000,,
24003000,,
24003000,,
25003000,,
24502000,,
24004000,,
25003000,,
27503000,,
24504000,,
25003000,,
25503000,,
24503000,,
24503000,,
26002000,,
24003000,,
25003000,,
24004000,,
24503000,,
26505000,,
24503000,,
25003000,,
24003000,,
25004000,,
25004000,,
25502000,,
24503000,,
24002000,,
25003000,,
24501000,,
25004000,,
24504000,,
25504000,,
25003000,,
25003000,,
24502000,,
25003000,,
24003000,,
25003000,,
24003000,,
25503000,,
25004000,,
23504000,,
25003000,,
24503000,,
24004000,,
25004000,,
24002000,,
24503000,,
25005000,,
24501000,,
24503000,,
25003000,,
26003000,,
24003000,,
26001000,,
24504000,,
24502000,,
24503000,,
24502000,,
24503000,,
24002000,,
25005000,,
25003000,,
24503000,,
25004000,,
24504000,,
26002000,,
24002000,,
24503000,,
24503000,,
24503000,,
24503000,,
24503000,,
24503000,,
24503000,,
25003000,,
24003000,,
24571000,,
25004000,,
25004000,,
24003000,,
25003000,,
25004000,,
25003000,,
25003000,,
24503000,,
26005000,,
24505000,,
24502000,,
24003000,,
24503000,,
24504000,,
25003000,,
25003000,,
24004000,,
24002000,,
26003000,,
25503000,,
26003000,,
24503000,,
25004000,,
24503000,,
25003000,,
24003000,,
24503000,,
24504000,,
24002000,,
24003000,,
25003000,,
25005000,,
24503000,,
24502000,,
24005000,,
24506000,,
25003000,,
24503000,,
24505000,,
24503000,,
24503000,,
25502000,,
25504000,,
25003000,,
24504000,,
24003000,,
24502000,,
25004000,,
25003000,,
24503000,,
25003000,,
24003000,,
25502000,,
24504000,,
24504000,,
24001000,,
24003000,,
24503000,,
